,X,GID,Date,Year,Month,Day,Source,SrcActor,SrcAgent,SOthAgent,Target,TgtActor,TgtAgent,TOthAgent,CAMEO,RootCode,QuadClass,Goldstein,None,Lat,Lon,Geoname,AdminInfo,CountryCode,ID,URL,sourcetxt
513703,513703,673053_v0.2.0,20150225,2015,2,25,USA,USA,,,IRQUAF,IRQ,,UAF,170,17,4,-7,,36.19257,44.01062,Erbil,Muḩāfaz̧at Arbīl,IRQ,54ee4e63421aa90d55e32cbd_3,http://article.wn.com/view/2015/02/25/Ancestral_homelands_under_attack/,wn_mideast
571713,571713,877735_v0.2.0,20150318,2015,3,18,TUR,TUR,,,RUS,RUS,,,13,1,0,0.4,,39.91987,32.85427,Ankara,Ankara,TUR,55091864adb86b6f3d36c009_3,http://www.rferl.org/content/russia-turkey-pipeline/26906815.html,rfe
831258,831258,1144980_v0.2.0,20150620,2015,6,20,AFG,AFG,,,SYRUAF,SYR,,UAF,1823,18,4,-10,"TERROR,1;NAMED_TERROR_GROUP,1",NA,NA,,,,5585818a421aa94eecd3409e_0,http://www.thefrontierpost.com/article/312814//,pakistan_frontierpost
881587,881587,1195325_v0.2.0,20150706,2015,7,6,USAGOVLEGPTY,USA,GOV,LEG;PTY,AFG,AFG,,,42,4,1,1.9,,34.52813,69.17233,Kabul,Wilāyat-e Kābul,AFG,559a2b78421aa92fbf0b113b_0,http://www.tolonews.com/en/fara-khabar/20330-farakhabar-senator-mccains-criticism-against-obamas-afghan-strategy,tolo
1241707,1241707,1604764_v0.2.0,20151029,2015,10,29,CAF,CAF,,,IND,IND,,,100,10,3,-5,,22,79,Republic of India,,IND,563379dd421aa957afae8f03_2,http://www.deccanherald.com/content/509035/uganda-wants-fair-trade-india.html,india_deccanher_news
1172699,1172699,1486531_v0.2.0,20151007,2015,10,7,IGOUNOREFHCR,IGO,,UNO;REF;HCR,USA,USA,,,46,4,1,7,,39.76,-98.5,United States,,USA,561646b1421aa97b35ad6d1f_6,http://allafrica.com/stories/201510071623.html,allafrica
1156993,1156993,1470820_v0.2.0,20151002,2015,10,2,IGOUNOGOV,IGO,,UNO;GOV,ISR,ISR,,,111,11,3,-2,,42.95,-8.1,Golán,,ESP,560ec4a9421aa97ab98a6794_6;560ecc07421aa97b482b14d7_6,http://rss.nytimes.com/c/34625/f/642565/s/4a5c3542/sc/24/l/0L0Snytimes0N0C20A150C10A0C0A30Cworld0Cmiddleeast0Csyria0Ecivil0Ewar0Eisrael0Egolan0Eheights0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm;http://rss.nytimes.com/c/34625/f/640355/s/4a5c262f/sc/24/l/0L0Snytimes0N0C20A150C10A0C0A30Cworld0Cmiddleeast0Csyria0Ecivil0Ewar0Eisrael0Egolan0Eheights0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,nyt;nytmiddleeast
1504684,1504684,1889838_v0.2.0,20160126,2016,1,26,IRNGOV,IRN,GOV,,ITAGOV,ITA,GOV,,40,4,1,1,,41.89193,12.51133,Rome,Lazio,ITA,56a6c8d8421aa96f59e59683_0,http://article.wn.com/view/2016/01/26/Iranian_president_meeting_with_Italian_counterpart_in_Rome/,wn_world
996060,996060,1309837_v0.2.0,20150813,2015,8,13,ECU,ECU,,,GBR,GBR,,,43,4,1,2.8,,-0.22985,-78.52495,Quito,,ECU,55cc1ab6421aa95c56499ff1_6;55cc0c0e421aa95c9ceeb861_6;55cc0c1c421aa95c4f6d9c65_6,http://www.hindustantimes.com/world-news/sweden-to-drop-sex-assault-probe-against-julian-assange/article1-1379576.aspx;http://www.bangkokpost.com/news/world/654388/sweden-to-drop-assange-sex-assault-probe-as-deadline-expires;http://www.manilatimes.net/sweden-to-drop-assange-sex-assault-probe-as-deadline-expires/209110/,hindustan_world;thailand_bankokpost;phil_manilatimes
606375,606375,912413_v0.2.0,20150403,2015,4,3,SAU,SAU,,,YEM,YEM,,,10,1,0,0,,NA,NA,,,,551e7a83421aa909fd4e01b0_1,http://article.wn.com/view/2015/04/03/Another_176_Pakistan_nationals_evacuated_from_Yemen/,wn_asia
277666,277666,585228,20141018,2014,10,18,VNM,VNM,,,CHNGOV,CHN,GOV,,40,4,1,1,,NA,NA,,,,54430d35bfd10939435681a2_4,http://www.sunstar.com.ph/breaking-news/2014/10/18/china-vietnam-patch-ties-after-territory-disputes-371676,phil_sunstar_breaking
1596152,1596152,2011667_v1.2.0,20160226,2016,2,26,TUR,TUR,,,SAUMIL,SAU,MIL,,43,4,1,2.8,"AIRSTRIKE,1",39,35,Republic of Turkey,,TUR,56d0af36421aa94955f304fa_3,http://article.wn.com/view/2016/02/26/Saudi_Warplanes_Land_in_Turkey_for_IS_Mission/,wn_mideast
1240346,1240346,1603402_v0.2.0,20151029,2015,10,29,PAK,PAK,,,IND,IND,,,40,4,1,1,,12.97194,77.59369,Bangalore,State of Karnātaka,IND,5631876b421aa92a4dd068a4_0;5631859f421aa92abbfa1e38_0;56319b17421aa92a43f25839_0,http://www.thehindu.com/news/cities/bangalore/pakistan-high-commissioner-abdul-basit-says-pakistan-as-a-nation-has-been-misunderstood/article7816082.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication;http://www.thehindu.com/news/cities/bangalore/pakistan-as-a-nation-has-been-misunderstood/article7816082.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication;http://www.thehindu.com/news/national/karnataka/pakistan-high-commissioner-abdul-basit-says-pakistan-as-a-nation-has-been-misunderstood/article7816082.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication,hindu_cities;hindu_cities;hindu_cities
1352236,1352236,1717545_v0.2.0,20151201,2015,12,1,USAGOVGOVAGR,USA,GOV,GOV;AGR,INDGOVBUS,IND,GOV,BUS,46,4,1,7,,NA,NA,,,,565d1432421aa921b8600f35_3,http://www.thehindu.com/news/cities/chennai/battle-against-phishing-rbi-thinks-out-of-the-box/article7935026.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication,hindu_cities
1783167,1783167,2198743_v1.2.0,20160427,2016,4,27,USALEG,USA,,LEG,USAGOVLEG,USA,GOV,LEG,20,2,0,3,,NA,NA,,,,572138e0421aa92e2cd621dd_0,http://www.sfgate.com/news/article/The-Latest-Ballot-count-continues-in-NY-Senate-7379565.php,sfgate_national
295456,295456,600554,20141102,2014,11,2,DEUGOV,DEU,GOV,,NGAMED,NGA,MED,,10,1,0,0,,NA,NA,,,,5458528bbfd1090c7b92536b_2,http://www.menafn.com/1093997588/Boko-Haram-kidnapped-girls-married-off?src=RSS,menafn_iraq
232915,232915,542708,20140922,2014,9,22,LBNREB,LBN,REB,,LBN,LBN,,,192,19,4,-9.5,"ID_EXTREMISM,2;NAMED_TERROR_GROUP,2",NA,NA,,,,541f8497bfd1091948610983_0;541f85bcbfd109193c610961_0,http://rss.nytimes.com/c/34625/f/642565/s/3eb0ffbd/sc/1/l/0L0Snytimes0N0C20A140C0A90C220Cworld0Cmiddleeast0Cthough0Eadversaries0Eon0Ethe0Esurface0Eus0Eand0Ehezbollah0Eshare0Ea0Egoal0E0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm;http://rss.nytimes.com/c/34625/f/640355/s/3eb0f6e5/sc/1/l/0L0Snytimes0N0C20A140C0A90C220Cworld0Cmiddleeast0Cthough0Eadversaries0Eon0Ethe0Esurface0Eus0Eand0Ehezbollah0Eshare0Ea0Egoal0E0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,nyt;nytmiddleeast
1823003,1823003,2238594_v1.2.0,20160513,2016,5,13,MYSGOV,MYS,GOV,,MYSBUS,MYS,BUS,,10,1,0,0,,-20.3,57.58333,Republic of Mauritius,,MUS,5734b5e6421aa9464b56bef9_0,http://www.taipeitimes.com/News/world/archives/2016/05/13/2003646178,taipeitimes_world
1394123,1394123,1777470_v0.2.0,20151215,2015,12,15,GBR,GBR,,,IRQ,IRQ,,,40,4,1,1,,54.75844,-2.69531,United Kingdom of Great Britain and Northern Ireland,,GBR,5670488a421aa93a5897b6ab_5,http://article.wn.com/view/2015/12/15/Chris_Mullin_Jeremy_Corbyn_should_be_given_a_chance/,wn_politics
1638834,1638834,2054363_v1.2.0,20160310,2016,3,10,ISRGOV,ISR,GOV,,ISRCOP,ISR,COP,,1823,18,4,-10,"SECURITY_SERVICES,2",31.76904,35.21633,Jerusalem,Jerusalem,ISR,56e0dc50421aa9352ba2242e_1;56e165da421aa967690fd877_5,http://article.wn.com/view/2016/03/10/Biden_Palestinian_leader_Abbas_meet_discuss_violence_White_H/;http://article.wn.com/view/2016/03/10/Biden_Palestinian_leader_Abbas_meet_discuss_violence/,wn_world;wn_world
772888,772888,1086592_v0.2.0,20150602,2015,6,2,BGD,BGD,,,INDGOV,IND,GOV,,30,3,1,4,,23.7104,90.40744,Dhaka,Dhaka Division,BGD,556cd08b421aa973b8893c79_2,http://www.thehindu.com/news/national/kolkatadhakaagartala-bus-service-trial-run-begins/article7272295.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication,hindu_nat
338842,338842,472888_v0.2.0,20141206,2014,12,6,PAK,PAK,,,IND,IND,,,43,4,1,2.8,,31.54972,74.34361,Lahore,Punjab,PAK,5482aec9bfd1095ed424ddbe_4;54826d1dbfd109616b1ea385_4,http://dc.asianage.com/international/india-slams-pakistan-support-hafiz-mohammed-saeed-376;http://www.asianage.com/international/india-slams-pakistan-support-hafiz-mohammed-saeed-376,asianage_int;asianage_int
1133048,1133048,1446869_v0.2.0,20150926,2015,9,26,USAMED,USA,MED,,IRQELIGOV,IRQ,,ELI;GOV,10,1,0,0,"INT_FINANCIAL_INST,1",39.76,-98.5,United States,,USA,56071a14421aa93a6a993c51_5,http://article.wn.com/view/2015/09/26/PM_s_engagements_in_New_York_City_September_25th_2015_PreLun/,wn_asia
1724735,1724735,2140291_v1.2.0,20160406,2016,4,6,USA,USA,,,CAN,CAN,,,41,4,1,1,,60.10867,-113.64258,Canada,,CAN,57048f7c421aa936353dc44e_1;57048103421aa92c58c19c16_1,http://www.nation.co.ke/news/world/-/1068/3147942/-/9ku2h4z/-/index.html;http://www.bangkokpost.com/news/world/923493/ted-cruz-bernie-sanders-win-wisconsin,kenya_nation;thailand_bankokpost
509739,509739,669088_v0.2.0,20150224,2015,2,24,GBRGOV,GBR,GOV,,EGYELI,EGY,,ELI,60,6,2,6,,NA,NA,,,,54ec8ccaee6479194d26860f_1,http://article.wn.com/view/2015/02/24/City_rematch_for_Barca_Juve_on_revenge_mission_FIFA_Federati/,wn_world
1281910,1281910,1647202_v0.2.0,20151112,2015,11,12,GRC,GRC,,,IRQELIGOV,IRQ,,ELI;GOV,36,3,1,4,"REFUGEES,1",39,22,Hellenic Republic,,GRC,5644dd34421aa96a02533e7d_3;56449ba1421aa954ec5cb920_0,http://article.wn.com/view/2015/11/12/Greece_says_only_way_to_stem_migrant_flow_is_through_Turkey/;http://article.wn.com/view/2015/11/12/V4_countries_to_send_border_patrol_and_police_officers_to_Gr_g/,wn_world;wn_africa
1826337,1826337,2241929_v1.2.0,20160512,2016,5,12,NER,NER,,,MNC,MNC,,,190,19,4,-10,,10,8,Federal Republic of Nigeria,,NGA,57342310421aa91306decac7_3,http://businessnews.com.ng/2016/05/12/oil-price-rises-on-nigeria-attacks-others/,nigeria_businessnews
888317,888317,1202057_v0.2.0,20150708,2015,7,8,KAZ,KAZ,,,IRQELIGOV,IRQ,,ELI;GOV,43,4,1,2.8,,51.1801,71.44598,Astana,Astana Qalasy,KAZ,559cecda421aa93590e6f0d4_0,https://in.news.yahoo.com/pm-modi-confident-india-kazakh-ties-grow-084400092.html,yahoo_india
190818,190818,501382,20140831,2014,8,31,IND,IND,,,JPNGOV,JPN,GOV,,54,5,1,6,,NA,NA,,,,54028364bfd1090578097b69_1;54024e23bfd1097ccdee6f0d_1,http://feeds.reuters.com/~r/Reuters/worldNews/~3/7d9bBzGCFs4/story01.htm;http://www.thestar.com.my/News/World/2014/08/31/Modi-seeks-Japans-help-for-inclusive-vision-on-first--big-trip,reuters;malstar_world
1259265,1259265,1607919_v0.2.0,20151104,2015,11,4,HUNGOVJUD,HUN,GOV,JUD,AUTGOV,AUT,GOV,,10,1,0,0,,47,20,Hungary,,HUN,563a3364421aa923a763f13a_5;563b6e4e421aa9747778bbd3_6;563b6d8f421aa974830cd026_2,http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11540119&ref=rss;http://hosted2.ap.org/APDEFAULT/cae69a7523db45408eeb2b3a98c0c9c5/Article_2015-11-04-EU--Europe-Migrants-The%20Latest/id-4abd089449a948f1b8c5ab638cc7676b;http://hosted2.ap.org/APDEFAULT/cae69a7523db45408eeb2b3a98c0c9c5/Article_2015-11-04-EU--Europe-Migrants-The%20Latest/id-f6964cbcbb784a1ab1d6bcd0b9e74c32,nzherald_world;ap;ap
1788587,1788587,2204164_v1.2.0,20160428,2016,4,28,USAGOVLEG,USA,GOV,LEG,USA,USA,,,32,3,1,4.5,,NA,NA,,,,57223ceb421aa908ed944f47_1,http://article.wn.com/view/2016/04/28/Rosenberg_calls_rattlesnake_plan_rollout_a_mistake/,wn_politics
1408344,1408344,1791695_v0.2.0,20151220,2015,12,20,KEN,KEN,,,SYCGOV,SYC,GOV,,10,1,0,0,,-1.28333,36.81667,Nairobi,Nairobi,KEN,56761306421aa9583296c742_0;5676130f421aa957fb447770_0;56763022421aa961c90934fa_0;56764609421aa96b76da8d4f_0,http://www.sfgate.com/news/world/article/Seychelles-president-wins-3rd-term-in-office-6710454.php;http://www.startribune.com/world/363049711.html;http://www.mb.com.ph/seychelles-president-wins-3rd-term-in-office/;http://article.wn.com/view/2015/12/20/Seychelles_president_wins_3rd_term_in_office_x/,sfgate_national;minnstartrib_world;mb;wn_world
1817,1817,314940,20140621,2014,6,21,IND,IND,,,CHN,CHN,,,190,19,4,-10,,NA,NA,,,,53a60079bfd1097bd6c44d51_4,http://www.scmp.com/news/asia/article/1537905/indian-uranium-enrichment-plant-could-raise-stakes-nuclear-arms-race,china_scmp_asia
716838,716838,1024638_v0.2.0,20150515,2015,5,15,USAMIL,USA,MIL,,CHE,CHE,,,30,3,1,4,,46.516,6.63282,Lausanne,Canton de Vaud,CHE,55560c5f421aa96fe64f769f_2;555604fa421aa96fe64f768f_3,http://www.jpost.com/Middle-East/Iran-prepared-for-all-scenarios-in-nuclear-talks-top-negotiator-says-403208;http://feeds.reuters.com/~r/Reuters/worldNews/~3/0Bm_nSGt2Nc/story01.htm,jpost_me;reuters
1723202,1723202,2138758_v1.2.0,20160406,2016,4,6,RUS,RUS,,,RUSMIL,RUS,MIL,,60,6,2,6,,NA,NA,,,,5704eec7421aa9549290983e_1,http://article.wn.com/view/2016/04/06/Chief_of_the_Russian_General_Staff_had_a_meeting_with_his_Au/,wn_africa
811912,811912,1125628_v0.2.0,20150614,2015,6,14,ISRMIL,ISR,MIL,,PSE,PSE,,,190,19,4,-10,,31.76904,35.21633,Jerusalem,,ISR,557d2970421aa90f0b0fb74a_0;557d63f4421aa90e8613427e_0;557d223e421aa90ee0794200_0;557da63a421aa90ecd35dc47_0,http://www.sfgate.com/news/world/article/Palestinian-hit-by-jeep-killed-amid-clashes-with-6326137.php;http://www.menafn.com/1094247651/Israeli-army-jeep-hits-kills-Palestinian-in-West-Bank?src=RSS;http://www.startribune.com/world/307286671.html;http://www.menafn.com/1094247651/Israeli-army-jeep-hits-kills-Palestinian-in-West-Bank&ampsrc=RSS,sfgate_national;menafn_palestine;minnstartrib_world;menafn_palestine
3096,3096,316219,20140621,2014,6,21,UKR,UKR,,,UKROPP,UKR,OPP,,43,4,1,2.8,,NA,NA,,,,53a54100bfd1095dcca790d2_0,http://www.centralasiatimes.com/index.php/sid/223106131/scat/929bcf2071e81801,bnn_centralasia
1269569,1269569,1618225_v0.2.0,20151106,2015,11,6,USAGOVGOVAGR,USA,GOV,GOV;AGR,SYRGOV,SYR,GOV,,46,4,1,7,,NA,NA,,,,563cd91e421aa95cdb6e81c7_0;563cca75421aa955b9f350a1_1;563cc364421aa955da77eef8_0,http://article.wn.com/view/2015/11/06/John_Kerry_and_Russias_Lavrov_discuss_launch_of_Syria_politi_c/;http://feeds.reuters.com/~r/Reuters/worldNews/~3/n39qvhVTxkQ/story01.htm;http://www.thestar.com.my/News/World/2015/11/06/John-Kerry-and-Russias-Lavrov-discuss-launch-of-Syria-political-talks,wn_world;reuters;malstar_world
108679,108679,425958,20140729,2014,7,29,FRAGOV,FRA,GOV,,FRA,FRA,,,10,1,0,0,"EUROPEAN_UNION,40;TOURISM,120;AGRICULTURE,80",NA,NA,,,,53d7f09fbfd1095d83f4b846_4;53d79d5bbfd1094838208205_4;53d748a6bfd1093b74ae30f2_2;53d7b002bfd1094e3afb1813_4;53d755fabfd1093d8badd27f_1;53d79d2ebfd1094840208200_4,http://article.wn.com/view/2014/07/29/Spanish_State_deficit_down_more_than_19_in_first_half_of_201/;http://www.deccanherald.com/content/422502/indians-no-longer-need-visa.html;http://www.thelocal.fr/20140729/france-ups-offensive-in-peach-war-with-spain;http://www.indiagazette.com/index.php/sid/224227487/scat/701ee96610c884a6;http://www.thelocal.es/20140729/france-wages-peach-war-on-spanish-imports;https://in.news.yahoo.com/indians-no-longer-visa-visit-reunion-island-122803610.html,wn_politics;india_deccanher_news;local_france;bnn_india;local_spain;yahoo_india
1483279,1483279,1868425_v0.2.0,20160117,2016,1,17,DZAOPP,DZA,OPP,,DZA,DZA,,,110,11,3,-2,"LABOR_UNIONS,1",28,3,People’s Democratic Republic of Algeria,,DZA,569c8cff421aa9452e04fe3a_2,http://feedproxy.google.com/~r/euronews/en/home/~3/ovklSsW3r30/story01.htm,euronews
1776802,1776802,2192375_v1.2.0,20160424,2016,4,24,MED,,,,EGYGOV,EGY,GOV,,20,2,0,3,,25.5,51.25,State of Qatar,,QAT,571c16ee421aa94e7e841a4d_4,http://www.nytimes.com/2016/04/24/world/egyptian-police-official-files-complaint-against-reuters.html?partner=rss&emc=rss,nyt
714905,714905,1022704_v0.2.0,20150514,2015,5,14,ISROPP,ISR,OPP,,ISRGOV,ISR,GOV,,42,4,1,1.9,,NA,NA,,,,55540893421aa9700139df3b_0,http://article.wn.com/view/2015/05/14/Likud_supporters_dissatisfied_with_coalition_agreements_with/,wn_mideast
1054044,1054044,1367841_v0.2.0,20150902,2015,9,2,NLDEDU,NLD,EDU,,GBRGOVEDU,GBR,GOV,EDU,42,4,1,1.9,"POSTSECONDARY_EDUCATION,1",NA,NA,,,,55e76c5c421aa93e32416277_2,http://article.wn.com/view/2015/09/02/Nobelprize_nominee_participates_in_JS_Palmer_Conference_Univ/,wn_politics
1012553,1012553,1326336_v0.2.0,20150819,2015,8,19,IGOEUREECCVL,IGO,,EUR;EEC;CVL,AUS,AUS,,,60,6,2,6,,-41.43876,147.13467,Launceston,,AUS,55d418dd421aa95c5649d4d1_5;55d4451f421aa95c5649d705_5,http://article.wn.com/view/2015/08/19/Children_too_frightened_to_report_abuse_at_staterun_youth_ce/;http://article.wn.com/view/2015/08/19/Melbourne_tram_strike_scheduled_for_Friday_cancelled_Public_/,wn_politics;wn_politics
1484856,1484856,1870003_v0.2.0,20160118,2016,1,18,USAGOVMIL,USA,GOV,MIL,USAMIL,USA,MIL,,10,1,0,0,,35.69439,51.42151,Tehrān,,IRN,569d10b5421aa977c99692ae_4;569d01ef421aa96df56fa2ec_3,http://www.sfgate.com/news/politics/article/US-military-releases-1st-account-of-sailors-Iran-6766512.php;http://article.wn.com/view/2016/01/18/US_military_releases_1st_account_of_sailors_Iran_detention/,sfgate_national;wn_politics
1338139,1338139,1703444_v0.2.0,20151127,2015,11,27,RUSMED,RUS,MED,,USA,USA,,,16,1,0,3.4,,NA,NA,,,,5658e47e421aa90af4f94ce0_6,http://article.wn.com/view/2015/11/27/Reporter_mocked_by_Trump_says_they_knew_each_other_well/,wn_politics
1634512,1634512,2050040_v1.2.0,20160310,2016,3,10,IGOEUREECCVL,IGO,,EUR;EEC;CVL,GRC,GRC,,,57,5,1,8,,NA,NA,,,,56e15ea5421aa95d982528d9_1,http://article.wn.com/view/2016/03/10/Syrian_Refugees_Say_That_No_Deal_Will_Stop_Them_From_Traveli/,wn_world
493448,493448,652791_v0.2.0,20150219,2015,2,19,IGOMEAARL,IGO,,MEA;ARL,EGYMIL,EGY,MIL,,72,7,2,8.3,"SANCTIONS,24",30.06263,31.24967,Cairo,Muḩāfaz̧at al Qāhirah,EGY,54e5bb9dee647946a5ad561b_6;54e5bba2ee647946c740006a_6,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGRqMBTNfdM9Y3Cy0uwqq01VLW8SQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778742909957&ei=kbrlVOizG4a53QGn4YHwDA&url=http://www.bbc.co.uk/news/world-middle-east-31532665;http://www.bbc.co.uk/news/world-middle-east-31532665,
1652512,1652512,2068046_v1.2.0,20160316,2016,3,16,NLDLEG,NLD,,LEG,SAU,SAU,,,80,8,2,5,,25,45,Kingdom of Saudi Arabia,,SAU,56e91e24421aa931a56b35b2_0,http://feeds.euobserver.com/c/748/f/9610/s/4e4bfe6a/sc/13/l/0Meuobserver0N0Ctickers0C132697/story01.htm,euroobs
105930,105930,423208,20140727,2014,7,27,PAKMIL,PAK,MIL,,SYRMIL,SYR,MIL,,190,19,4,-10,"NAMED_TERROR_GROUP,78",NA,NA,,,,53d46bdbbfd10944e0ac590f_0;53d45daebfd10942d4b8a416_0,http://article.wn.com/view/2014/07/27/Destroy_Hamas_Something_worse_would_follow_Pentagon_intel_ch_i/;http://article.wn.com/view/2014/07/27/AP_News_in_Brief_at_858_pm_EDT_7/,wn_politics;wn_world
582541,582541,888567_v0.2.0,20150323,2015,3,23,USA,USA,,,AFGGOV,AFG,GOV,,43,4,1,2.8,,39.76,-98.5,United States,,USA,55105a66adb86b6f3e2e92da_0,http://www.rferl.org/content/ghani-visit-us-afghanistan-thanks/26916295.html,rfe
1699861,1699861,2115409_v1.2.0,20160329,2016,3,29,IGOUNO,IGO,,UNO,FRAREB,FRA,REB,,61,6,2,6.4,,35,105,People’s Republic of China,,CHN,56fa95c7421aa916c689f8ce_2,http://article.wn.com/view/2016/03/29/Board_of_Commissioners_Approves_Agreements_with_Agencies_to_/,wn_politics
1123438,1123438,1437256_v0.2.0,20150923,2015,9,23,CUB,CUB,,,COLREB,COL,REB,,20,2,0,3,,23.13302,-82.38304,Havana,La Habana,CUB,56032150421aa949c7b96237_5,http://article.wn.com/view/2015/09/23/Colombia_Leader_Rebel_Chief_Meet_for_Important_Announcement_t/,wn_world
386661,386661,691363,20150112,2015,1,12,USAGOV,USA,GOV,,FRA,FRA,,,42,4,1,1.9,,48.85341,2.3488,Paris,Île-de-France,Republic of France,54b854f5bfd1093022b77faf_4;54b92129bfd1094df0c555ef_4;54b9a89ebfd1094df0c59e12_4;54b987efbfd1094ddeb1b165_4;54b94ebfbfd1094ddeb19309_4;54b9b7ecbfd1094ddeb1d14b_4;54b9ddc6bfd1094dd3985529_4;54b9c691bfd1094de6863dde_4;54b85bacbfd1093022b78330_6;54b99905bfd1094ddeb1bba3_4;54b9723dbfd1094de686095c_4;54b961bfbfd1094dd3980846_4;54b93a31bfd1094ddeb18900_4,http://www.parisguardian.com/index.php/sid/229287803/scat/fab36d240e1883d4;http://www.parisguardian.com/index.php/sid/229287803/scat/fab36d240e1883d4;http://www.parisguardian.com/index.php/sid/229287803/scat/fab36d240e1883d4;http://www.parisguardian.com/index.php/sid/229287803/scat/fab36d240e1883d4;http://www.parisguardian.com/index.php/sid/229287803/scat/fab36d240e1883d4;http://www.parisguardian.com/index.php/sid/229287803/scat/fab36d240e1883d4;http://www.parisguardian.com/index.php/sid/229287803/scat/fab36d240e1883d4;http://www.parisguardian.com/index.php/sid/229287803/scat/fab36d240e1883d4;http://www.rferl.org/content/us-kerry-paris-talks/26788632.html;http://www.parisguardian.com/index.php/sid/229287803/scat/fab36d240e1883d4;http://www.parisguardian.com/index.php/sid/229287803/scat/fab36d240e1883d4;http://www.parisguardian.com/index.php/sid/229287803/scat/fab36d240e1883d4;http://www.parisguardian.com/index.php/sid/229287803/scat/fab36d240e1883d4,bnn_paris;bnn_paris;bnn_paris;bnn_paris;bnn_paris;bnn_paris;bnn_paris;bnn_paris;rfe;bnn_paris;bnn_paris;bnn_paris;bnn_paris
1238678,1238678,1601734_v0.2.0,20151028,2015,10,28,ZAFCVL,ZAF,CVL,,ZAF,ZAF,,,172,17,4,-5,"UNEMPLOYMENT,8",-29.8579,31.0292,Durban,Province of KwaZulu-Natal,ZAF,563135da421aa90afdb1b45d_0,http://www.iol.co.za/kzn-court-jails-nigerian-human-traffickers-1.1937282,southaf_iol
1156317,1156317,1470144_v0.2.0,20151002,2015,10,2,IGOUNOCVL,IGO,,UNO;CVL,FRAREB,FRA,REB,,27,2,0,4,"POSTSECONDARY_EDUCATION,1",-1.28333,36.81667,Nairobi,,KEN,560e1ccc421aa97af005b895_5,http://article.wn.com/view/2015/10/02/Ericsson_Innovation_Awards_2016_explore_the_future_of_city_l/,wn_africa
464749,464749,624086_v0.2.0,20150209,2015,2,9,CAN,CAN,,,EGY,EGY,,,253,2,0,-0.3,,27,30,Arab Republic of Egypt,,EGY,54db8a7fee64797f812b1d34_0;54db7a3aee647975edcd0573_0,http://www.tolonews.com/en/world/18127-canada-demands-egypt-free-al-jazeera-journalist;http://www.tolonews.com/en/afghanistan/18127-canada-demands-egypt-free-al-jazeera-journalist,tolo;tolo
1344988,1344988,1710295_v0.2.0,20151128,2015,11,28,AGO,AGO,,,NGOPTY,NGO,PTY,,43,4,1,2.8,,-8.83682,13.23432,Luanda,Luanda Province,AGO,5659f185421aa954ee051319_0,http://allafrica.com/stories/201511280269.html,allafrica
731063,731063,1044754_v0.2.0,20150519,2015,5,19,USA,USA,,,USAGOVJUD,USA,GOV,JUD,90,9,3,-2,,32.29876,-90.18481,Jackson,Mississippi,USA,555b8e98421aa97002203b53_0;555b9432421aa96fe5e284a1_2,http://www.startribune.com/nation/304297121.html;http://article.wn.com/view/2015/05/19/Condemned_Mississippi_inmate_wants_mental_health_hearing_w/,minnstartrib_national;wn_world
1489883,1489883,1875031_v0.2.0,20160118,2016,1,18,IGOUNOMILREF,IGO,,UNO;MIL;REF,SYRREF,SYR,,REF,10,1,0,0,"REFUGEES,1",39,35,Republic of Turkey,,TUR,569e4a86421aa966500ecca0_0,http://www.todayszaman.com/world_world_un-refugee-chief-seeks-mass-resettlement-of-syrians_409980.html,zaman
830393,830393,1144114_v0.2.0,20150619,2015,6,19,IGOUNO,IGO,,UNO,GRCREB,GRC,REB,,10,1,0,0,,28.65381,77.22897,Delhi,National Capital Territory of Delhi,IND,5584a75d421aa94f0c4ebbb4_0,http://www.bbc.co.uk/news/world-asia-india-33160852,
1084440,1084440,1398247_v0.2.0,20150912,2015,9,12,RUSGOV,RUS,GOV,,RUS,RUS,,,15,1,0,0,,39.76,-98.5,United States,,USA,55f3b57d421aa97b546fae22_3,http://www.rferl.org/content/russia-says-steps-needed-to-avoid-superpower-clash-in-syria/27243508.html,rfe
551257,551257,857273_v0.2.0,20150313,2015,3,13,USAGOV,USA,GOV,,USAJUDGOV,USA,JUD,GOV,10,1,0,0,,NA,NA,,,,5502ba38adb86b6f575e07fe_2,http://article.wn.com/view/2015/03/13/Election_Disputes_Judiciaryll_Not_Compromise_CJN_Tells_EU/,wn_africa
