"","code","src_actor","month","tgt_actor","country_code","year","date8_val","id","source","date8","src_agent","latitude","src_other_agent","geoname","quad_class","source_text","root_code","tgt_other_agent","day","target","goldstein","tgt_agent","longitude","url"
"85","080","","03","","","2017",2017-03-26 20:00:00,"5a833fa4ff261b48ad0740c9_6","---GOV","20170327","GOV","",""," ",2,"hurriyet","08","","27","---GOV",5,"GOV","","http://www.hurriyetdailynews.com/pyd-raqqa-could-be-part-of-syrias-kurdish-federation.aspx?pageID=238&nid=111299&NewsCatID=352"
"86","010","","03","","IND","2017",2017-03-26 20:00:00,"5a833fa5ff261b48ad0740d0_3","---COP","20170327","COP","9.91769","","Madurai State of Tamil Nādu",0,"hindu_cities","01","","27","---CVL",0,"CVL","78.11898","http://www.thehindu.com/news/cities/Tiruchirapalli/retired-mku-professor-found-murdered/article17671235.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication"
"87","080","","03","IND","IND","2017",2017-03-26 20:00:00,"5a833fa5ff261b48ad0740d0_5","---CVL","20170327","CVL","8.08206","","Kovakulam State of Tamil Nādu",2,"hindu_cities","08","","27","INDEDU",5,"EDU","77.52706","http://www.thehindu.com/news/cities/Tiruchirapalli/retired-mku-professor-found-murdered/article17671235.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication"
"88","030","","03","","","2017",2017-03-26 20:00:00,"5a833fa3ff261b48ad0740bf_5","---GOV","20170327","GOV","",""," ",1,"nigeria_leadership","03","","27","---CVL",4,"CVL","","http://leadership.ng/chibokgirls/578951/bbog-group-remembers-abducted-girls-mothers-on-mothering-sunday"
"89","171","ISR","03","FRA","","2017",2017-03-26 20:00:00,"5a833fa5ff261b48ad0740cc_6","ISR","20170327","","",""," ",4,"jpost_front","17","","27","FRA",-9.2,"","","http://www.jpost.com/Israel-News/Mossad-allegedly-attempted-to-turn-French-spies-into-double-agents-485302"
"90","186","SOM","03","","SOM","2017",2017-03-26 20:00:00,"5a833fa6ff261b48ad0740d8_4","SOM","20170327","","2.03711","","Mogadishu ",4,"allafrica_somalia","18","PPL","27","---PPL",-10,"","45.34375","http://allafrica.com/stories/201703260093.html"
"91","070","","03","NGA","NGA","2017",2017-03-26 20:00:00,"5a833fa6ff261b48ad0740da_6","---BUS","20170327","BUS","10","","Federal Republic of Nigeria ",2,"nigeria_tidenews","07","","27","NGA",7,"","8","http://www.thetidenewsonline.com/2017/03/27/indorama-saves-nigeria-imports-forex/"
"92","111","CHN","03","JPN","JPN","2017",2017-03-26 20:00:00,"5a833fa5ff261b48ad0740cf_1","CHN","20170327","","35.6895","","Tokyo ",3,"kyodo","11","","27","JPNGOV",-2,"GOV","139.69171","http://english.kyodonews.jp/news/2017/03/465719.html"
"93","010","","03","CHN","JPN","2017",2017-03-26 20:00:00,"5a833fa5ff261b48ad0740cf_2","---GOVMED","20170327","GOV","35.68536","MED","Japan ",0,"kyodo","01","","27","CHN",0,"","139.75309","http://english.kyodonews.jp/news/2017/03/465719.html"
"94","180","SYR","03","SYR","SYR","2017",2017-03-26 20:00:00,"5a833fa6ff261b48ad0740d5_2","SYRGOV","20170327","GOV","36.20124","","Aleppo Aleppo Governorate",4,"almonitor","18","","27","SYR",-9,"","37.16117","http://www.al-monitor.com/pulse/originals/2017/03/syria-idlib-airstrikes-displaced-aleppo-regime.html"
"95","190","","03","SYR","SYR","2017",2017-03-26 20:00:00,"5a833fa6ff261b48ad0740d5_4","---GOVMIL","20170327","GOV","35.93062","MIL","Idlib Idlib Governorate",4,"almonitor","19","","27","SYR",-10,"","36.63393","http://www.al-monitor.com/pulse/originals/2017/03/syria-idlib-airstrikes-displaced-aleppo-regime.html"
"96","190","","03","SYR","","2017",2017-03-26 20:00:00,"5a833fa6ff261b48ad0740d5_6","---MIL","20170327","MIL","",""," ",4,"almonitor","19","","27","SYR",-10,"","","http://www.al-monitor.com/pulse/originals/2017/03/syria-idlib-airstrikes-displaced-aleppo-regime.html"
"97","032","USA","03","USA","USA","2017",2017-03-26 20:00:00,"5a833fa4ff261b48ad0740c3_1","USA","20170327","","47.50012",""," Washington",1,"denverpost_politics","03","","27","USAGOV",4.5,"GOV","-120.50147","http://www.denverpost.com/2017/03/27/white-house-office-american-innovation/"
"98","030","USA","03","USA","USA","2017",2017-03-26 20:00:00,"5a833fa4ff261b48ad0740c3_2","USAGOV","20170327","GOV","40.27245",""," Pennsylvania",1,"denverpost_politics","03","","27","USAGOV",4,"GOV","-76.90567","http://www.denverpost.com/2017/03/27/white-house-office-american-innovation/"
"99","130","","03","IGO","","2017",2017-03-26 20:00:00,"5a833fa9ff261b48ad0740e3_2","---GOV","20170327","GOV","",""," ",3,"euroobs","13","EUR;EEC","27","IGOEUREEC",-4.4,"","","https://euobserver.com/justice/137357"
"100","044","SOM","03","KEN","KEN","2017",2017-03-26 20:00:00,"5a833faaff261b48ad0740ea_3","SOMGOV","20170327","GOV","-1.28333","","Nairobi Nairobi",1,"allafrica_somalia","04","","27","KENGOV",2.5,"GOV","36.81667","http://allafrica.com/stories/201703270676.html"
"101","040","","03","KWT","RUS","2017",2017-03-26 20:00:00,"5a833fa9ff261b48ad0740e6_5","MEAREBBUSGOV","20170327","REB","60","BUS;GOV","Russian Federation ",1,"hurriyet","04","","27","KWT",1,"","100","http://www.hurriyetdailynews.com/oil-slips-towards-50-on-doubts-over-duration-of-output-cut.aspx?pageID=238&nid=111302&NewsCatID=348"
"102","015","ISR","03","","ISR","2017",2017-03-26 20:00:00,"5a833fa8ff261b48ad0740db_6","ISRMIL","20170327","MIL","31.5","","State of Israel ",0,"almonitor","01","","27","MEAREB",0,"REB","34.75","http://www.al-monitor.com/pulse/originals/2017/03/palestine-local-elections-pflp-withdraw-security-practices.html"
"103","015","BGD","03","","BGD","2017",2017-03-26 20:00:00,"5a833faaff261b48ad0740eb_1","BGDMIL","20170327","MIL","24","","Bangladesh ",0,"wn_asia","01","UAF","27","---UAF",0,"","90","https://article.wn.com/view/2017/03/27/Bangladesh_army_kills_4_insurgents_ends_4day_standoff_x/"
"104","190","","03","IND","IND","2017",2017-03-26 20:00:00,"5a833faaff261b48ad0740eb_2","---MIL","20170327","MIL","28.63576","","New Delhi National Capital Territory of Delhi",4,"wn_asia","19","UAF","27","INDUAF",-10,"","77.22445","https://article.wn.com/view/2017/03/27/Bangladesh_army_kills_4_insurgents_ends_4day_standoff_x/"
"105","180","BGD","03","","BGD","2017",2017-03-26 20:00:00,"5a833faaff261b48ad0740eb_3","BGDMUSEDU","20170327","","24.89904","MUS;EDU","Sylhet Sylhet Division",4,"wn_asia","18","PPL","27","---PPL",-9,"","91.87198","https://article.wn.com/view/2017/03/27/Bangladesh_army_kills_4_insurgents_ends_4day_standoff_x/"
"106","190","","03","BGD","IND","2017",2017-03-26 20:00:00,"5a833faaff261b48ad0740eb_4","MEDCOP","20170327","COP","28.63576","","New Delhi National Capital Territory of Delhi",4,"wn_asia","19","","27","BGD",-10,"","77.22445","https://article.wn.com/view/2017/03/27/Bangladesh_army_kills_4_insurgents_ends_4day_standoff_x/"
"107","180","BGD","03","","","2017",2017-03-26 20:00:00,"5a833faaff261b48ad0740eb_5","BGD","20170327","","",""," ",4,"wn_asia","18","PPL","27","---PPL",-9,"","","https://article.wn.com/view/2017/03/27/Bangladesh_army_kills_4_insurgents_ends_4day_standoff_x/"
"108",NA,NA,"03",NA,"","2017",2017-03-26 20:00:00,"5a833fabff261b48ad0740f8_1",NA,"20170327",NA,"",NA," ",NA,"allafrica_somalia",NA,NA,"27",NA,NA,NA,"","http://allafrica.com/stories/201703270675.html"
"109","010","EGY","03","","ISR","2017",2017-03-26 20:00:00,"5a833faaff261b48ad0740ee_5","EGY","20170327","","31.5","","State of Israel ",0,"almonitor","01","","27","MED",0,"","34.75","http://www.al-monitor.com/pulse/originals/2017/03/israel-palestine-tag-meir-extreme-right-financing-violence.html"
"110","010","","03","","JPN","2017",2017-03-26 20:00:00,"5a833faaff261b48ad0740ed_6","---EDU","20170327","EDU","36.7",""," Tochigi",0,"malstar_regional","01","","27","MED",0,"","139.81667","http://www.thestar.com.my/news/regional/2017/03/27/eight-students-killed-in-japan-avalanche/"
"111","073","","03","MYS","PHL","2017",2017-03-26 20:00:00,"5a833fadff261b48ad0740fe_1","---MIL","20170327","MIL","6.05222","","Jolo Autonomous Region in Muslim Mindanao",2,"phil_manilastandard","07","","27","MYS",7.4,"","121.00222","http://manilastandard.net/news/top-stories/232903/troops-rescue-3-more-hostages-from-sayyaf.html"
"112","0333","","03","","","2017",2017-03-26 20:00:00,"5a833fadff261b48ad0740fe_5","---MIL","20170327","MIL","",""," ",1,"phil_manilastandard","03","","27","---CVL",5.2,"CVL","","http://manilastandard.net/news/top-stories/232903/troops-rescue-3-more-hostages-from-sayyaf.html"
"113","110","","03","","","2017",2017-03-26 20:00:00,"5a833fadff261b48ad0740fb_1","---JUD","20170327","JUD","",""," ",3,"menafn_morocco","11","LEG","27","---LEG",-2,"","","http://www.menafn.com/1095345345/Morocco--Moroccan-Police-Arrest-Suspects-in-MP-Murder?src=RSS"
"114","060","PSE","03","","PSE","2017",2017-03-26 20:00:00,"5a833fabff261b48ad0740f5_3","PSEGZAPPL","20170327","","31.41667","GZA;PPL"," Gaza Strip",2,"almonitor","06","","27","---EDU",6,"EDU","34.33333","http://www.al-monitor.com/pulse/originals/2017/03/gaza-circus-arts-schools-government-international-support.html"
"115","032","BEL","03","PSE","PSE","2017",2017-03-26 20:00:00,"5a833fabff261b48ad0740f5_5","BEL","20170327","","31.5","","Gaza Gaza Strip",1,"almonitor","03","GZA;EDU","27","PSEGZAEDU",4.5,"","34.46667","http://www.al-monitor.com/pulse/originals/2017/03/gaza-circus-arts-schools-government-international-support.html"
"116","042","IND","03","IND","IND","2017",2017-03-26 20:00:00,"5a833faeff261b48ad074109_2","INDGOV","20170327","GOV","13.08784","","Chennai State of Tamil Nādu",1,"hindu_cities","04","","27","INDGOV",1.9,"GOV","80.27847","http://www.thehindu.com/news/cities/Coimbatore/coimbatore-master-plan-to-be-readyin-a-month/article17671211.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication"
"117","030","BHR","03","","BHR","2017",2017-03-26 20:00:00,"5a833faaff261b48ad0740ef_6","BHR","20170327","","26.03333","","Kingdom of Bahrain ",1,"menafn_bahrain","03","","27","---BUS",4,"BUS","50.55","http://www.menafn.com/1095347502/Bahrain-Construction-Market-is-expected-to-rise-at-a-CAGR-of-501-over-the-forecast-period-to-2021-Radiant-Insights?src=RSS"
"118",NA,NA,"03",NA,"TUR","2017",2017-03-26 20:00:00,"5a833fadff261b48ad0740fc_1",NA,"20170327",NA,"39",NA,"Republic of Turkey ",NA,"almonitor",NA,NA,"27",NA,NA,NA,"35","http://www.al-monitor.com/pulse/originals/2017/03/turkey-european-union-death-penalty-may-end-eu-prospect.html"
"119","044","IGO","03","SOM","SOM","2017",2017-03-26 20:00:00,"5a833fafff261b48ad07410e_1","IGODEVIADGOV","20170327","","6","DEV;IAD;GOV","Somalia ",1,"allafrica_somalia","04","REF","27","SOMREF",2.5,"","48","http://allafrica.com/stories/201703270134.html"
"120",NA,NA,"03",NA,"TUR","2017",2017-03-26 20:00:00,"5a833fafff261b48ad074115_1",NA,"20170327",NA,"39",NA,"Republic of Turkey ",NA,"hurriyet",NA,NA,"27",NA,NA,NA,"35","http://www.hurriyetdailynews.com/turkey-eu-ties-to-relatively-normalize-after-elections-in-europe-turkish-pm.aspx?pageID=238&nid=111309&NewsCatID=510"
"121","044","USA","03","PRK","USA","2017",2017-03-26 20:00:00,"5a833fadff261b48ad0740fd_1","USA","20170327","","39.76","","United States ",1,"skorea_yonhap_sk","04","","27","PRK",2.5,"","-98.5","http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AEN20170328000200315&source=rss"
"122","030","USA","03","PRK","USA","2017",2017-03-26 20:00:00,"5a833fadff261b48ad0740fd_4","USA","20170327","","39.76","","United States ",1,"skorea_yonhap_sk","03","","27","PRK",4,"","-98.5","http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AEN20170328000200315&source=rss"
"123","020","","03","","SOM","2017",2017-03-26 20:00:00,"5a833faeff261b48ad074106_1","---GOV","20170327","GOV","6","","Somalia ",0,"allafrica_somalia","02","LEG","27","---LEG",3,"","48","http://allafrica.com/stories/201703270191.html"
"124","0874","UGA","03","SOM","UGA","2017",2017-03-26 20:00:00,"5a833fb0ff261b48ad074119_2","UGA","20170327","","1.25","","Republic of Uganda ",2,"allafrica_somalia","08","","27","SOM",10,"","32.5","http://allafrica.com/stories/201703250285.html"
"125","180","","03","KEN","","2017",2017-03-26 20:00:00,"5a833fb2ff261b48ad074121_5","---CVL","20170327","CVL","",""," ",4,"east_african","18","","27","KEN",-9,"","","http://www.theeastafrican.co.ke/news/Kenyans-protest-harassment-by-Tanzanian-authorities/2558-3867088-pjvcwxz/index.html"
"126","010","BGD","03","","BGD","2017",2017-03-26 20:00:00,"5a833fb2ff261b48ad07411d_1","BGDCVL","20170327","CVL","23.7104","","Dhaka Dhaka Division",0,"malstar_regional","01","","27","MED",0,"","90.40744","http://www.thestar.com.my/news/regional/2017/03/27/scared-father-of-bangladesh-tree-girl-ends-treatment/"
"127","010","","03","","","2017",2017-03-26 20:00:00,"5a833fafff261b48ad074114_2","---JUD","20170327","JUD","",""," ",0,"phil_manilastandard","01","","27","---MED",0,"MED","","http://manilastandard.net/news/top-stories/232905/palace-men-at-odds-over-oust-leni-move.html"
"128","110","MMR","03","MMR","MMR","2017",2017-03-26 20:00:00,"5a833fb0ff261b48ad07411a_1","MMRMIL","20170327","MIL","19",""," Rakhine State",3,"china_scmp_asia","11","","27","MMRMIL",-2,"MIL","94.25","http://www.scmp.com/news/asia/southeast-asia/article/2082426/myanmar-army-chief-defends-military-crackdown-against"
"129","074","","03","","","2017",2017-03-26 20:00:00,"5a833fb0ff261b48ad07411a_6","---MIL","20170327","MIL","",""," ",2,"china_scmp_asia","07","","27","---MIL",8.5,"MIL","","http://www.scmp.com/news/asia/southeast-asia/article/2082426/myanmar-army-chief-defends-military-crackdown-against"
"130","010","","03","","AUS","2017",2017-03-26 20:00:00,"5a833faeff261b48ad074107_2","---JEW","20170327","","-33.89429","JEW","Bondi State of New South Wales",0,"australia_smh_national","01","","27","---CVL",0,"CVL","151.26444","http://www.smh.com.au/national/sydney-rabbi-pinchus-feldman-tells-royal-commission-he-is-not-familiar-with-child-protection-policies-20170323-gv4emt.html"
"131","035","KEN","03","SOM","SOM","2017",2017-03-26 20:00:00,"5a833fb3ff261b48ad074127_1","KENGOV","20170327","GOV","6","","Somalia ",1,"allafrica_somalia","03","","27","SOM",7,"","48","http://allafrica.com/stories/201703240230.html"
"132","033","KEN","03","SOM","SOM","2017",2017-03-26 20:00:00,"5a833fb3ff261b48ad074127_2","KENGOV","20170327","GOV","6","","Somalia ",1,"allafrica_somalia","03","","27","SOM",5.2,"","48","http://allafrica.com/stories/201703240230.html"
"133","112","TUR","03","","TUR","2017",2017-03-26 20:00:00,"5a833fb4ff261b48ad074131_1","TURGOV","20170327","GOV","39","","Republic of Turkey ",3,"hurriyet","11","","27","---OPP",-2,"OPP","35","http://www.hurriyetdailynews.com/erdogan-chp-leader-ran-away-on-coup-night.aspx?pageID=238&nid=111310&NewsCatID=338"
"134","124","","03","","TUR","2017",2017-03-26 20:00:00,"5a833fb4ff261b48ad074131_2","---PPL","20170327","","41.01384","PPL","Istanbul İstanbul",3,"hurriyet","12","","27","---MIL",-5,"MIL","28.94966","http://www.hurriyetdailynews.com/erdogan-chp-leader-ran-away-on-coup-night.aspx?pageID=238&nid=111310&NewsCatID=338"
"135","050","MYS","03","PRK","PRK","2017",2017-03-26 20:00:00,"5a833fb5ff261b48ad074135_1","MYS","20170327","","39.03385","","Pyongyang Pyongyang",1,"skorea_yonhap_sk","05","","27","PRK",3.5,"","125.75432","http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AEN20170327011600320&source=rss"
"136","170","","03","","ETH","2017",2017-03-26 20:00:00,"5a833fb5ff261b48ad074136_1","---GOV","20170327","GOV","9","","Federal Democratic Republic of Ethiopia ",4,"allafrica_somalia","17","REF","27","---REF",-7,"","39.5","http://allafrica.com/stories/201703240748.html"
"137","112","DEU","03","","DEU","2017",2017-03-26 20:00:00,"5a833fb5ff261b48ad074137_1","DEUCOP","20170327","COP","52.52437","","Berlin Land Berlin",3,"cbs_world","11","","27","---CRM",-2,"CRM","13.41053","http://www.cbsnews.com/news/big-maple-leaf-gold-coin-german-museum-heist/"
"138","190","","03","","","2017",2017-03-26 20:00:00,"5a833fb5ff261b48ad074137_2","---MED","20170327","MED","",""," ",4,"cbs_world","19","","27","---GOV",-10,"GOV","","http://www.cbsnews.com/news/big-maple-leaf-gold-coin-german-museum-heist/"
"139","190","","03","DEU","DEU","2017",2017-03-26 20:00:00,"5a833fb5ff261b48ad074139_1","---CRM","20170327","CRM","52.52437","","Berlin Land Berlin",4,"wn_world","19","","27","DEU",-10,"","13.41053","https://article.wn.com/view/2017/03/27/Huge_gold_coin_stolen_from_German_museum/"
"140","190","","03","DEU","DEU","2017",2017-03-26 20:00:00,"5a833fb5ff261b48ad074139_2","---CRM","20170327","CRM","52.52437","","Berlin Land Berlin",4,"wn_world","19","","27","DEU",-10,"","13.41053","https://article.wn.com/view/2017/03/27/Huge_gold_coin_stolen_from_German_museum/"
"141","010","DEU","03","","DEU","2017",2017-03-26 20:00:00,"5a833fb5ff261b48ad074139_3","DEUCOP","20170327","COP","52.52437","","Berlin Land Berlin",0,"wn_world","01","","27","---CRM",0,"CRM","13.41053","https://article.wn.com/view/2017/03/27/Huge_gold_coin_stolen_from_German_museum/"
"142","130","","03","GBR","GBR","2017",2017-03-26 20:00:00,"5a833fb5ff261b48ad074139_5","---HLH","20170327","","51.50853","HLH","London ",3,"wn_world","13","HRI","27","GBRGOVHRI",-4.4,"GOV","-0.12574","https://article.wn.com/view/2017/03/27/Huge_gold_coin_stolen_from_German_museum/"
"143","110","MMR","03","MMR","MMR","2017",2017-03-26 20:00:00,"5a833fb8ff261b48ad074140_1","MMRMIL","20170327","MIL","16.80528","","Yangon ",3,"malstar_regional","11","","27","MMRMIL",-2,"MIL","96.15611","http://www.thestar.com.my/news/regional/2017/03/27/myanmar-army-chief-defends-military-campaign-in-rakhine/"
"144","074","","03","","","2017",2017-03-26 20:00:00,"5a833fb8ff261b48ad074140_6","---MIL","20170327","MIL","",""," ",2,"malstar_regional","07","","27","---MIL",8.5,"MIL","","http://www.thestar.com.my/news/regional/2017/03/27/myanmar-army-chief-defends-military-campaign-in-rakhine/"
"145","015","BGD","03","","","2017",2017-03-26 20:00:00,"5a833fb5ff261b48ad07413c_1","BGDMIL","20170327","MIL","",""," ",0,"voa_asia","01","UAF","27","---UAF",0,"","","http://www.voanews.com/a/bangladesh-army-kills-four-insurgents-ends-standoff/3783686.html"
"146","010","","03","","","2017",2017-03-26 20:00:00,"5a833fb5ff261b48ad07413c_2","---COP","20170327","COP","",""," ",0,"voa_asia","01","MED","27","---MILMED",0,"MIL","","http://www.voanews.com/a/bangladesh-army-kills-four-insurgents-ends-standoff/3783686.html"
"147","171","","03","","","2017",2017-03-26 20:00:00,"5a833fb5ff261b48ad07413c_6","---PPL","20170327","","","PPL"," ",4,"voa_asia","17","MUS;EDU","27","---MUSEDU",-9.2,"","","http://www.voanews.com/a/bangladesh-army-kills-four-insurgents-ends-standoff/3783686.html"
"148","1712","","03","SOM","","2017",2017-03-26 20:00:00,"5a833fb3ff261b48ad07412a_2","---COPMILGOV","20170327","COP","","MIL;GOV"," ",4,"voa_africa","17","","27","SOMREB",-9.2,"REB","","http://www.voanews.com/a/more-than-thirty-al-shabab-militants-killed-somalia-kenya-officials-report/3783590.html"
"149","015","KEN","03","SOM","KEN","2017",2017-03-26 20:00:00,"5a833fb3ff261b48ad07412a_5","KENMIL","20170327","MIL","1","","Republic of Kenya ",0,"voa_africa","01","UAF","27","SOMREBUAF",0,"REB","38","http://www.voanews.com/a/more-than-thirty-al-shabab-militants-killed-somalia-kenya-officials-report/3783590.html"
